Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
181	0.97552395580439	0.0011206351540958	0.2808608919733215	0.4545298738682179	0.0008824623035968	0.0004926670756842	61	refuse	Skin	KIT
182	0.9739194862929118	-0.0004838343573821	1.7809276275811914	0.9803437032875056	0.0008383391884169	0.0005425899024355	62	apply	Skin	KIT
183	0.9730540394355116	-0.0008654468574001	2.9643814249906115	0.4784100590089245	0.0007964222289961	0.0005687211646706	63	apply	Skin	KIT
184	0.9734949256084344	0.0004408861729227	0.5583778298681261	0.9137090064472506	0.0007566011175463	0.0005425899024355	63	refuse	Skin	KIT
185	0.973514498104662	0.0004604586691504	0.5269659327908642	0.1574374125351437	0.000718771061669	0.0005425899024355	62	apply	Skin	KIT
186	0.9740659545687764	0.0005514564641144	0.445926400340127	0.6726537425200294	0.0006828325085855	0.0005687211646706	62	refuse	Skin	KIT
187	0.9747185463164132	0.0012040482117511	0.1562777918582566	0.4107909442111532	0.0006486908831562	0.0005172418845393	62	refuse	Skin	KIT
188	0.9745544554455444	0.0010399573408824	0.1849739652099186	0.5686054085342329	0.0006162563389984	0.0005172418845393	62	refuse	Skin	KIT
189	0.9733202067437854	-0.0001942913608766	1.3935721942302457	0.6675403386188411	0.0005854435220485	0.0005687211646706	63	apply	Skin	KIT
190	0.9742692364568444	0.0009490297130588	0.1815249601943809	0.5129402742056886	0.0005561713459461	0.0005425899024355	63	refuse	Skin	KIT
191	0.973511890108808	0.0001916833650226	0.6957343226003272	0.2157929149445068	0.0005283627786488	0.0005425899024355	62	apply	Skin	KIT
192	0.9744735796583234	0.0009616895495153	0.1472052332238861	0.1997980701359898	0.0005019446397163	0.0005172418845393	62	refuse	Skin	KIT
193	0.9729623824451412	-0.0005495076636669	3.165706728949357	0.7651415070034685	0.0004768474077305	0.0005687211646706	63	apply	Skin	KIT
194	0.9724137931034482	-0.0005485893416928	3.3568416038293063	0.2529659797162602	0.000453005037344	0.0005956456218582	64	apply	Skin	KIT
195	0.9724994907313098	8.569762786159174e-05	0.8194413034203138	0.2719468327750398	0.0004303547854768	0.0005687211646706	63	apply	Skin	KIT
196	0.972219395542892	-0.0002800951884177	1.98397472627683	0.5638587452118501	0.0004088370462029	0.0005956456218582	64	apply	Skin	KIT
197	0.971180931744312	-0.0010384637985799	14.493927749492332	0.7093952635967032	0.0003883951938928	0.0005687211646706	63	apply	Skin	KIT
198	0.9715927572373414	0.0004118254930293	0.327544107990736	0.4070216029187301	0.0003689754341981	0.0105560513025726	63	refuse	Skin	KIT
199	0.9721995981973176	0.0010186664530056	0.0546884566388502	0.8524029055990162	0.0003505266624882	0.0102206051619223	63	refuse	Skin	KIT
200	0.9714316057774002	0.000250674033088	0.4710579626509967	0.4720327467512701	0.0003330003293638	0.0005956456218582	63	refuse	Skin	KIT
201	0.9709893916432129	-0.0001915401010992	1.8321100716849656	0.6969663959896669	0.0003163503128956	0.0005956456218582	64	apply	Skin	KIT
202	0.9724107967197088	0.001421405076496	0.0088298507694666	0.3293194739629389	0.0003005327972508	0.0005687211646706	64	refuse	Skin	KIT
203	0.9704864864864864	-0.0005029051567263	5.820878388055957	0.6004634303940838	0.0002855061573883	0.000623373140483	65	apply	Skin	KIT
204	0.9708968949475278	0.0004104084610413	0.2202188591101996	0.9818440424139112	0.0002712308495189	0.0112414752613057	65	refuse	Skin	KIT
205	0.9689347522304632	-0.0015517342560231	412.48211210366594	0.4154056666843698	0.0002576693070429	0.0006519135032224	66	apply	Skin	KIT
206	0.9694590816216796	0.0005243293912163	0.1174206711058309	0.1789797851735225	0.0002447858416908	0.000623373140483	66	refuse	Skin	KIT
207	0.9700721283238238	0.0011373760933605	0.007514198229908	0.724632171006151	0.0002325465496062	0.000623373140483	66	refuse	Skin	KIT
