Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
2568	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2569	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2570	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2571	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2572	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2573	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2574	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2575	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2576	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2577	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2578	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2579	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2580	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2581	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2582	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2583	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2584	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2585	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2586	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2587	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2588	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2589	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2590	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2591	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2592	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2593	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2594	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2595	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2596	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2597	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2598	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2599	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2600	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2601	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2602	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2603	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2604	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2605	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2606	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2607	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2608	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2609	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2610	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2611	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2612	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2613	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2614	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2615	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
2616	EZH2	WDHD1|HJURP|EZH2|FEN1|ZWINT|NUSAP1|CDC6|NCAPH|TIMELESS|NEK2|CDT1|MCM3|NUF2|KIFC1|CCNB1|UHRF1|SMC4|CHAF1B|HIST1H4A|TPX2|CEP55|CDCA5|SMC2|SNCA|EXO1|RELB|DNMT1|CDC20|HELLS|PRC1|DTL|CDCA8|ASF1B|KPNA2|GSG2|NDC80|BRCA1|RRM2|TNF|CENPH|AURKA|GTSE1|SKA1|KIF2C|CHEK1|KIF4A|BUB1|RAD51|TOP2A|RFC3	Skin
