Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
4252	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4253	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4254	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4255	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4256	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4257	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4258	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4259	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4260	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4261	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4262	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4263	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4264	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4265	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4266	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4267	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4268	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4269	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4270	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4271	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4272	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4273	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4274	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4275	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4276	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4277	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4278	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4279	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4280	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4281	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4282	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4283	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4284	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4285	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4286	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4287	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4288	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4289	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4290	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4291	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4292	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4293	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4294	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4295	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4296	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4297	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4298	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4299	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4300	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4301	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4302	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4303	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4304	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4305	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4306	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4307	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4308	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4309	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4310	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4311	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4312	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4313	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4314	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4315	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4316	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4317	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4318	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4319	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4320	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4321	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4322	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4323	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4324	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4325	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
4326	RYR2	RYR1|MYL2|KLHL41|TRIM54|FKBP1B|MSTN|TNNT1|LMOD3|MYOZ1|MYH2|TRIM63|CACNA1S|TMOD4|CKM|KLHL40|MYOT|C10orf71|RYR2|CASQ2|C8orf34|S100A1|MYH7|TRDN|XIRP2|CASQ1|TNNC1|AKAP6|TCAP|TTN|ACTN2|FITM1	Skin
