Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
817	0.8227960819234195	0.0025501027370429	0.0	0.5161589196777044	5.996655864138105e-18	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
818	0.8220742150333016	0.001828235846925	0.0	0.8906174484243966	5.696823070931199e-18	5.158856145863416e-06	46	refuse	Skin	MAP2K1
819	0.8206572769953052	0.0004112978089286	0.0	0.1914061261497818	5.411981917384639e-18	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
820	0.828125	0.0078790208136234	0.0	0.6642872457091095	5.141382821515407e-18	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
821	0.8258317025440313	0.0055857233576547	0.0	0.874299414262961	4.8843136804396375e-18	5.158856145863416e-06	46	refuse	Skin	MAP2K1
822	0.8220742150333016	0.001828235846925	0.0	0.5660092895224403	4.6400979964176554e-18	5.158856145863416e-06	46	refuse	Skin	MAP2K1
823	0.8284463894967177	0.0082004103103411	0.0	0.0157965923357141	4.408093096596772e-18	6.1534998188787234e-06	46	refuse	Skin	MAP2K1
824	0.827016520894072	0.0067705417076954	0.0	0.5263865208516104	4.1876884417669335e-18	3.531839163989414e-06	46	refuse	Skin	MAP2K1
825	0.8181818181818182	-0.0020641610045583	1.0	0.1220800104865303	3.978304019678587e-18	5.158856145863416e-06	45	apply	Skin	MAP2K1
826	0.8188259109311741	0.0006440927493558	0.0	0.2955813152630081	3.7793888186946584e-18	4.708790311904607e-06	45	refuse	Skin	MAP2K1
827	0.8173697270471464	-0.0008120911346718	1.0	0.0256975026894056	3.5904193777599256e-18	0.0001961034535032	44	apply	Skin	MAP2K1
828	0.8672720922109676	0.0499023651638211	0.0	0.1432823880798288	3.4108984088719284e-18	0.0002097423533165	44	refuse	Skin	MAP2K1
829	0.8195851423058369	0.0022154152586905	0.0	0.3960406965535481	3.2403534884283324e-18	0.0002097423533165	44	refuse	Skin	MAP2K1
830	0.8234704112337011	0.0061006841865547	0.0	0.6811549875791842	3.0783358140069157e-18	0.0001830538173821	44	refuse	Skin	MAP2K1
831	0.8193176357520423	0.0019479087048959	0.0	0.7164016282601683	2.92441902330657e-18	0.0002097423533165	44	refuse	Skin	MAP2K1
832	0.8207452165156093	0.0033754894684628	0.0	0.6706658262702841	2.778198072141241e-18	0.0001830538173821	44	refuse	Skin	MAP2K1
833	0.8244034218820351	0.0070336948348886	0.0	0.3875469659487641	2.6392881685341793e-18	0.0002097423533165	44	refuse	Skin	MAP2K1
834	0.8189955246146196	0.0016257975674731	0.0	0.4371173317263007	2.50732376010747e-18	0.0001830538173821	44	refuse	Skin	MAP2K1
