Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
4113	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4114	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4115	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4116	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4117	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4118	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4119	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4120	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4121	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4122	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4123	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4124	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4125	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4126	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4127	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4128	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4129	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4130	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4131	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4132	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4133	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4134	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4135	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4136	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4137	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4138	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4139	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4140	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4141	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4142	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4143	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4144	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4145	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4146	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4147	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4148	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4149	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4150	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4151	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4152	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4153	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4154	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4155	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4156	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4157	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4158	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4159	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4160	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4161	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4162	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4163	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4164	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4165	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4166	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4167	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4168	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4169	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4170	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4171	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4172	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4173	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
4174	GNAQ	GNAT1|GNG5|RIC8B|GNA11|GNA13|PLCB1|GRK2|GNG4|GNB5|RGS4|GNG12|GNAI3|PAK3|CYTH2|ZDHHC17|GNG3|EFR3A|GNAI1|GNB2|NRAS|GNAS|GNAQ|GNB4|RIC8A|CACNA1D|CYTH1|GNA12|IPCEF1|GNA14|GNAO1|ARHGEF1|GNAZ|CYTH3|RGS7|GNB3|GNB1|GNAT2	Skin
