Times	Tissue-specific mutated genes	Subnetwork member genes	Tissue
4281	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4282	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4283	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4284	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4285	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4286	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4287	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4288	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4289	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4290	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4291	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4292	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4293	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4294	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4295	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4296	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4297	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4298	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4299	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4300	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4301	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4302	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4303	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4304	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4305	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4306	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4307	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4308	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4309	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4310	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4311	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4312	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4313	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4314	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4315	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4316	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4317	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4318	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4319	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4320	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4321	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4322	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4323	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4324	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4325	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4326	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
4327	NRAS	PPP2CB|RIN2|RAB8A|MAP2K2|RAF1|PPP2R2B|MPP7|RDH13|HRAS|LETMD1|PPP2R2D|RRAS2|OMA1|MTHFD2|RRAS|RAB5B|RGL2|RAB6A|RAP1A|PREX2|SOAT1|RAB1A|RAB5A|STEAP3|YWHAH|COQ8B|RAB5C|ERBB2|NRAS|ERBB4|RMDN1|EXD2|ARAF|ERBB3|LIN7A|PPP2R2A|KRAS|PPP2CA|RIN1|RAP1B|BRAF|MAP2K1|MICU1|MICU2|RAB7A|RAB8B|MAPK13|TRABD	Skin
