Times	Conductance score	Conductance score difference	Probability	Random number	Temperature	P value	Number of subnetwork members	Rotation decision	Tissue	Tissue-specific mutated genes
7724	0.9582938388625593	-0.0004003650015313	1.0	0.9698861637251364	8.219603271878933e-172	0.124715179234506	50	refuse	Skin	RAC1
7725	0.9582033096926714	-0.0004908941714192	1.0	0.195255704243129	7.808623108284986e-172	0.124715179234506	50	refuse	Skin	RAC1
7726	0.9607390300230948	0.002044826159004	0.0	0.5694591889669112	7.418191952870736e-172	0.1201211190361282	50	refuse	Skin	RAC1
7727	0.9590046715606826	0.0003104676965919	0.0	0.7518327270723326	7.047282355227199e-172	0.1201211190361282	50	refuse	Skin	RAC1
7728	0.958128078817734	-0.0005661250463566	1.0	0.8822656823730903	6.694918237465839e-172	0.124715179234506	50	refuse	Skin	RAC1
7729	0.9613212063188128	0.0026270024547221	0.0	0.904659245223679	6.360172325592546e-172	0.1201211190361282	50	refuse	Skin	RAC1
7730	0.9589763251222084	0.0002821212581177	0.0	0.2426142398144862	6.04216370931292e-172	0.1201211190361282	50	refuse	Skin	RAC1
7731	0.9577130937707404	-0.0009811100933501	1.0	0.8585096756749325	5.740055523847274e-172	0.124715179234506	50	refuse	Skin	RAC1
7732	0.9581347537613308	-0.0005594501027599	1.0	0.2592995583318631	5.45305274765491e-172	0.124715179234506	50	refuse	Skin	RAC1
7733	0.9639091044111094	0.0052149005470187	0.0	0.0672238132976902	5.180400110272164e-172	0.124715179234506	50	refuse	Skin	RAC1
7734	0.96104897801774	0.0023547741536493	0.0	0.9963837639154112	4.9213801047585547e-172	0.1201211190361282	50	refuse	Skin	RAC1
7735	0.9590046715606826	0.0003104676965919	0.0	0.1196287173703453	4.6753110995206265e-172	0.1201211190361282	50	refuse	Skin	RAC1
7736	0.9581669518919946	-0.000527251972096	1.0	0.972996338528581	4.441545544544594e-172	0.124715179234506	50	refuse	Skin	RAC1
7737	0.9582033096926714	-0.0004908941714192	1.0	0.1719319028686523	4.219468267317365e-172	0.124715179234506	50	refuse	Skin	RAC1
7738	0.9559031376613588	-0.0027910662027319	1.0	0.6788528421998259	4.0084948539514966e-172	0.124715179234506	50	refuse	Skin	RAC1
7739	0.9571536428841072	-0.0015405609799834	1.0	0.1313999985196484	3.8080701112539215e-172	0.124715179234506	50	refuse	Skin	RAC1
7740	0.960694523945812	0.0020003200817212	0.0	0.9009810357143492	3.6176666056912255e-172	0.1201211190361282	50	refuse	Skin	RAC1
7741	0.9592147894034686	0.0005205855393779	0.0	0.7075406374642995	3.4367832754066634e-172	0.1201211190361282	50	refuse	Skin	RAC1
7742	0.9471947194719472	-0.0114994843921434	1.0	0.434337870902063	3.26494411163633e-172	0.1201211190361282	50	refuse	Skin	RAC1
